class_label,class_name,recall,precision
1,Meningioma,0.8983739837398373,0.3463949843260188
1,Meningioma,0.8983739837398373,0.3469387755102041
1,Meningioma,0.8983739837398373,0.3474842767295597
1,Meningioma,0.8983739837398373,0.3480314960629921
1,Meningioma,0.8943089430894309,0.3470031545741325
1,Meningioma,0.8902439024390244,0.3459715639810427
1,Meningioma,0.8902439024390244,0.34651898734177217
1,Meningioma,0.8861788617886179,0.34548335974643424
1,Meningioma,0.8821138211382114,0.34444444444444444
1,Meningioma,0.8780487804878049,0.34340222575516693
1,Meningioma,0.8780487804878049,0.34394904458598724
1,Meningioma,0.8780487804878049,0.3444976076555024
1,Meningioma,0.8780487804878049,0.3450479233226837
1,Meningioma,0.8780487804878049,0.3456
1,Meningioma,0.8780487804878049,0.34615384615384615
1,Meningioma,0.8780487804878049,0.3467094703049759
1,Meningioma,0.8780487804878049,0.34726688102893893
1,Meningioma,0.8780487804878049,0.34782608695652173
1,Meningioma,0.8780487804878049,0.34838709677419355
1,Meningioma,0.8739837398373984,0.3473344103392569
1,Meningioma,0.8699186991869918,0.34627831715210355
1,Meningioma,0.8658536585365854,0.34521880064829824
1,Meningioma,0.8658536585365854,0.3457792207792208
1,Meningioma,0.8658536585365854,0.3463414634146341
1,Meningioma,0.8617886178861789,0.34527687296416937
1,Meningioma,0.8617886178861789,0.3458401305057096
1,Meningioma,0.8577235772357723,0.34477124183006536
1,Meningioma,0.8577235772357723,0.3453355155482815
1,Meningioma,0.8536585365853658,0.3442622950819672
1,Meningioma,0.8536585365853658,0.3448275862068966
1,Meningioma,0.8536585365853658,0.34539473684210525
1,Meningioma,0.8536585365853658,0.34596375617792424
1,Meningioma,0.8495934959349594,0.3448844884488449
1,Meningioma,0.8495934959349594,0.34545454545454546
1,Meningioma,0.8495934959349594,0.34602649006622516
1,Meningioma,0.8495934959349594,0.3466003316749585
1,Meningioma,0.8495934959349594,0.34717607973421927
1,Meningioma,0.8455284552845529,0.34608985024958405
1,Meningioma,0.8455284552845529,0.3466666666666667
1,Meningioma,0.8414634146341463,0.34557595993322204
1,Meningioma,0.8414634146341463,0.34615384615384615
1,Meningioma,0.8373983739837398,0.34505862646566166
1,Meningioma,0.8373983739837398,0.34563758389261745
1,Meningioma,0.8333333333333334,0.3445378151260504
1,Meningioma,0.8333333333333334,0.3451178451178451
1,Meningioma,0.8333333333333334,0.3456998313659359
1,Meningioma,0.8333333333333334,0.34628378378378377
1,Meningioma,0.8292682926829268,0.34517766497461927
1,Meningioma,0.8292682926829268,0.34576271186440677
1,Meningioma,0.8292682926829268,0.3463497453310696
1,Meningioma,0.8252032520325203,0.34523809523809523
1,Meningioma,0.8252032520325203,0.34582623509369675
1,Meningioma,0.8252032520325203,0.3464163822525597
1,Meningioma,0.8252032520325203,0.347008547008547
1,Meningioma,0.8252032520325203,0.3476027397260274
1,Meningioma,0.8252032520325203,0.3481989708404803
